,username,comment,rating
2220,a*****_,"bagus, suka dengan desainnya, cocok, ukuran sesuai pas. kecepatan pengiriman juga lumayan cepat.",5
2221,w*****n,"mantapp pokonya terbaik, pengiriman cepat sepatunya bagus sekali... mantapppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp👍🏼👍🏼👍🏼👍🏼👍🏼",5
2222,fazri2591,"Batang sesuai dengan pesanan, kardus penyok wajar saat proses pengiriman, sepatu kanan dan kiri ga kiri dua duanya. Mantap",5
2223,nusveri,Makasih kak. Barang udah nyampe. Sepatunya bagus banget. Harganya juga muraaaaah. Kesekian kalinya belanja disini. Sukaaa 😍😍😍,5
2224,n*****8,selalu bagus .keren sih ini local brand high quality .sukses terus semoga laris,5
2225,naraupli,"Mohon untuk lebar dibagian ujung sepatu agar dikurangi dikit,,,sedikit terlalu lebar menurut saya, tp overall bagus barangnya,,, next time mau cb seri yg lain,,, good job! ",4
2226,saputriputri862,Alhamdulillah bagus bgt sih ini. Semoga adek suka,5
2227,i*****7,"Bagus sih mayan lah dpt harga cepe, coba kita lihat ketahanan nya sampai dmn karna dipakai kerja trs semoga awet",5
2228,n*****8,"First time pake aerostreet nih, nunggu size 36 akhirnya dapet 
Tapi finishing kurang rapi dikit ya masih ada sisa harus dibuang pake cutter dulu deh,  but no problem , suka 🤗",5
2229,astri_vife,Alhamdulillah... Sudah tiba... Puas dengan barangnyaa.. terima kasih seller .... ,5
2230,z*****f,"bagus sih sepatunya, pernah beli disini juga sebelumnya, nice lah",5
2231,sitihartinahfitri,"Mantaaapp... Luar biasa, sukaaaaa 😍😍
Alhamdulillah ukuran nya pas",5
2232,f*****a,Ngga nyangka bakal sebagus ini 😂 bahannya tebel pokoknya bagus banget,5
2233,takasimurahofficialshop,"Warna:hitam
Tampilan:sesuai etalase real pict

Omo omo dapat harga 80rebu. Cakep pwol sepatunya, real pict banar. Pengiriman dan packing aman cepat. Makasih banyak seller sukses selalu ya",5
2234,d*****d,"Tampilan:keren
Warna:hitam-putih

Proud of you aero street, dengan harga segini tapi seniat ini produksinya. Bangga dengan menonjolkan kelokalan. ⭐⭐⭐⭐⭐⭐",5
2235,choomie8,"harga murah , barang bagus , bahannya jg kokoh .
ayok jadi local pride",5
2236,_faridmahendra,"Semoga aja sepatunya awet, bahannya bagus di dan kokoh dengan harga segini
#Supportproduklokal",5
2237,2*****f,"Respon penjual bagus, pengirimannyapun bisa dikatakan lumayan cepat. Kualitas barang bagus, dan harga barang terjangkau sesuailah dg produknya.
Thanks",4
2238,ekosetokurniawan,"Styling:casual
Kualitas:good
Saran Tampilan:sporty

Barang sudah diterima dengan baik, sepatunya bagus bgt real pict, stylish & nyaman dipake, ukurannya jg pas bgt.",5
2239,fahrull.subhi,Kurang puas sama barangnya pembelian pertama di kecewakan ..bahan keras sakit di pergelangan kaki .dan ada jahitan yang tidak rapih ..seharusnya di cek terlebih dahulu ...sangan kurang di bagian lingkar kakinya buat jalan sakit busa kurang tebel,1
2240,adit_dana,"Aseli keren banget ini sepatu,,bukan kaleng2,,lokal tak gentar. Kualitas, produk ciamik abis..nuhun",5
2241,rasyd14,"Tetaplah dgn icon mu si NinetyNine K, jgan naek kurang boleh hahah.
Good quality dgn harga yg worth it. Tapi ini first time utk saya kita lihat brp lama ketahanan spatu ini, letsee kalo longlife next sya beli lg 🙌
Pengiriman sgat baik, lebih cepat 1 hari dri perkiraan yg diberikan. 👌",4
2242,w*****a,"Tampilan:bagus
Warna:hitam

Bagus sepatunya.
Pengiriman oke.
Ukurannya sesuai.
Pengemasan oke lah.
Makasih ya.
Maap poto dan pidio ga sesuai, udeh dikasih ke orang buat kado.",5
2243,n*****k,"Tampilan:bagus,keren
Warna:hitam

Produk lokal dengan harga yg terjangkau dan kualitas yang bagus .",5
2244,l*****n,Alhamdulillah akhirnya dpt juga yg ini .. asli bagus banget banget banget.. semua udah tau lah ya kualitas aerosreet .. mantullll❤️👍👍👍,5
2245,by.yourc,Dahlah tau sendiri ya khan kalo bagus disarankan kalo mau beli ukur dulu kakinya pake mistar bjar tambah nyaman di pake,5
2246,hanifahkhoironi,"Tampilan:bagus
Warna:bagus

Bagus banget sepatunya kokoh kuat banget empuk gak keras semoga awet",5
2247,l*****1,"Warna:hitam
Tampilan:bagus

Sepatunya bagus. Harga murah tapi kualitas oke. Terimakasih.",4
2248,a*****a,"Tampilan:ok
Warna:ok

Barangnya sampai lama dan kardusnya rusak tapi barang nya ok",3
2249,r*****l,"Warna:warna sesuai dengan yang saya pesan yaitu hitam
Tampilan:bagus dan keren

Aero salah satu brand yang saya pingin beli dari lama akhirnya kesampaian...bahannya bagus, warna nya juga sesuai, dan juga karena ini produk lokal...ukuran nya yang dikirim juga sesuai dengan yang saya pilih.",5
2250,i*****i,"Seebenernya pgn yg uk.44 tp udh keabisannnn😭😭
Tp gpp semoga yg uk.45 ini gk terlalu kebesatan buat si diaaa",5
2251,chittadini,"Tampilan:baik
Warna:sesuai

Alhamdulillah sampai dengan selamat sepatunya..bagus dan keren bgt",5
2252,ifan.riyadi,"Biarpun kotak ny penyok2 tp gkpp sepatu ny aman, manteplah nih produk lokall 👍👍👍👍👍",5
2253,h*****w,"Aaaa bagus,suka
But pengiriman nya lama banget,hampir 2 Minggu nunggunya
Tapi gpp, bagus banget",5
2254,p*****7,"Tampilan:sesuai dengan gambar

Untuk kedepannya silahkan bisa evaluasi mengenai proses packing sebelum pengiriman karena mengingat kondisi musim hujan, hanya dilapisi plastik sangat tipis. Untuk produknya overall enak dipakai. Next, jika packing bs lebih bagus mau repeat order dimari👌",3
2255,ahmadideng,"Ukurannya pas. Lumayan nyaman juga pas dicoba. Wort it lah buat harga segitu. 
Next masih nunggu seri Josh low white nya👍",5
2256,maymaymaysan97,"Kualitas:Tidak licin
Sepadan dengan Harga:dapat promo 30k dari shopee live🤭 makasih shopee🤗
Saran Tampilan:buat jalan jalan sama temen makin keliatan kece😍",5
2257,dendi.why,"Barangnya Baguss enak dipakai, tapi untuk pengirimannya agak lama sihh tapi gapapa",4
2258,n*****g,"Ini toko bikin aku percaya beli sepatu online. Gambar sama aslinya sesuai dan ukurannya pas, tapi nanti lama kelamaan pasti melar juga. Karena ya aku sebelum check out ngukur panjang telapak kaki dulu. Detailnya rapi dan ga ada mleyot mleyot puas banget beli di Aerostreet.",5
2259,zilanzolila,Mantaps sesuai pesanan... Mudah mudahan besok dapat spesial edition nya min................,5
2260,d35ty12,"Tampilan:keren
Warna:okeh banget untuk sekolah anak saya

Baru coba Brand ini karna waktu itu habis nonton youtubenya dokter Tirta yang rekomended Brand ini dan kebetulan sepatu anak saya rusak akhirnya beli deh.pas banget untuk sepatu sekolah anak saya.tq",5
2261,da681681,"Oke siap kak.... Terimakasih... Pesanan sesuai apk., smoga awet",5
2262,ernaiswati01,"Bagus banget sepatunya. Ringan, gagah murmer lagi makasih seller..makash  kurir.ade aku .sukaaa",5
2263,y*****a,"Bagus sesuai pesanan, next pesan lagi de, terimakasih seller",5
2264,k*****_,"Bagus banget suka cintai produk lokal dalam negri 


Jossssssssssssssssssssssssss",5
2265,ditta.ps06,"paketny pas dateng tanpa bubble & plastik ny udh kebuka, gatau dari pihak mana yg pasti sy panik takut knp² tpi untung diterima dgn keadaan baik, sepatuny bagus cuma ada kotor dikit aja.",4
2266,ragilsp13,"Ok bingit sih ini,demi dapet 100 koin gw rela ngetik ini dan btw aerostreet keren parah inovasinya.",5
2267,arief.mien,"Warna:oke
Tampilan:oke

Trimakasih.. kali ini gak dpt yg keras karetnya",5
2268,dindasyifaavina,"Ini kali kedua beli sepatu aerostreet. Dan masih ada satu lagi yg diperjalanan. Ngga kecewa sama sekali!! Sepatu awet, harga murah, designnya juga kece kece! Asli sih secinta itu sama produk lokal satu ini 🥺❤️",5
2269,ismailpgt99,"Harga terjangkau, dipakai sangat nyaman, kualitas super, Kren untuk aerostreet,",5
2270,r*****7,"Tampilan:keren
Warna:bagus

Tampilan keren kualitas bagus pokonya keren sepatunya",5
2271,windhaerwindha,Alhamdulillah barangnya dah sampe dengan sempurna ❤️ makasih shopee ❤️ makasih juga kurirnya 🥳,5
2272,f*****8,"Packing next time dengan order sebanyak ini jangan pakai karung
Pakai kardus aja, kena charge yang penting aman
Ini pada penyok semua kardusnya
Malah buat kado lagi
Untung sepatu nya bagus2",5
2273,rian_firmansyah186,"Barang oke.
 cintailah produk indonesia",5
2274,bayuairlangga_shop,"Warna:hitam putih
Tampilan:kerennnn

Kualitas bagus, pengiriman termasuk cepat thanks buat seller dan kurir🙏👍👍👍👍 hebatttt",5
2275,annisadziilan,"Bagusss bgt, bahannya juga bagus, pengiriman trmsuk cepat",5
2276,g*****6,"Tampilan:bagusss
Warna:sesuai pesanan

Produk baguss..",5
2277,a_hasanudin,"Tampilan:sangat bagus
Warna:hitam putih

Sepatu nya bagus banget keren pake aero stret pengiriman nya juga cepat",5
2278,wildanranggajulio,"Tampilan:keren
Warna:oke punya

Biar lokal tetap bisa bersaing. Kualitas bukan sembarangan. Bobotnya berat. Jahitan juga rapi. Tapi yg lain dapat free kaoskaki, saya kok tidak. Hehehe",5
2279,nandamedey,"Bagus banget suka banget sama aero rekomen deh harga worth it parah terjangkau sekali, kualitas oke banget",5
2280,demijune,"Tampilan:keren
Warna:hitam

Suka karena kualitasnya memang kuat dan awet.. doain rejekinya banyak biar bisa beli lagi dan lagi, ini yg ke 3x beli aerostreet… sukses terus seller ☺️💜",5
2281,asih12_saa,"Sabi mantaapppsss betul❤️❤️❤️❤️
.
.",5
2282,soimsalasa13,"Tampilan:keren
Warna:bagus...

Kualitas barang tidak ush diragukan lokal brand yg👍👍👍👍",5
2283,d*****7,Ga ngerti lagi dapat sepatu sebagus ini dengan harga yang sangat terjangkau. Tambah nyaman dengan tambahan aerofomznyaa juga. Sepatunya sesuai ekspetasi. Bangga dengan brand lokal yang sebagus ini 👍,5
2284,s*****0,"Sebagus itu... terimakasi minn..pengiriman cepat cuman 1 hari aja , barang oke tidak ada kesalahan nomor sama sekali. Admin ramah. Thank u aero. Sukses selalu🤗",5
2285,dikosantosa,"Mantap sesuai dengan harga ga murahan mantap
#lokaltakgentar",5
2286,w*****a,"Baguss banget, sangat realpict, ini sih lokal.kualitas internasional, pengirimnya juga cepet langsung dikirim dihari yang sama, pokoknya bagus lah yaa harga segitu udh dapet sepatu",5
2287,fajarsulistyo507,"Tampilan:Tampilan oke dengan harga segitu sudah dapat sepatu keren
Warna:Sip",5
2288,muhammadrhenal,Joss,5
2289,i*****2,"Tampilan:Keren
Warna:Hitam

Barang bagus dan mulus. Ukuran cukup pas ga sempit banget, mungkin karna alasnya terlalu tebal jadi nge pas. Selebihnya ok keren",5
2290,muhammadridho190301,"Aerostreet emang TOP kualitasnya
Sudah 2x beli produk Aerostreet dan tidak mengecewakan ",5
2291,s*****9,"Tampilan:Ok
Warna:Ok

Barang ok sesuai deskripsi, mudah2an awet",5
2292,wulan_sartini,Alhamdulillah barangnya sampe sukaa sekali 😊😊😊😊😊🥳🥳🥳🥳🥳🥳🥳,5
2293,u*****_,"Produk sudah mendarat dengan sempurna barang sangat sesuai  dengan ekspektasi bagus murah pas di kantong 
Terimakasih lain kali tetep setia dengan produk aerostreet",5
2294,f*****4,"Bagus bangettt, sayang pengiriman agak lama. Bangga sama produk lokal",5
2295,ilham0321,"Sudah di terima ukuran 43 pass di kaki,, mantapssss semuanya,, respon oke bgt lah,,
Pesen malem ,, besok sore uda sampe alamat
Pengiriman cepet bgt ,,",5
2296,daus4894,"Tampilan:bagus , tp pas dateng kardusnya penyok dan basah",5
2297,setadevinur,"Tampilan:keren sesuai deskripsi
Warna:sesuai

Ukuran sesuai dg kaki indo, pas, nyaman, bahan bagus. Beli uk 39 pas dikaki, nyaman",5
2298,d*****a,"Kualitas barang sangat bagus sesuai keterangan, dijamin worth it banget. Pengiriman cepat kurir juga ramah. The best lah tetap support produk lokal. Lokal pride",5
2299,sitimaaisyarah,"Bagussss banget sepatu nya rekomendasi bangetttt Lo makasih yaaa, pengirimannya lumayan ga terlalu lama juga pokoknya suka deh makasihhhh",5
2300,a*****s,"Warna:oke
Tampilan:oke

bagus bgtt,ukurannya jg pas,tp kalo beli lagi mungkin bakalan naik ukuran,pokoknya bagus bgtt",5
2301,delladiansari,baguuuss banget dan solnya gak ada yang cacat sama sekali👍👍,5
2302,marvadinaa,"Ahhh suka bgt bener"" sesuai digambar😍 mau mesen hrs nunggu restock dlu cpt bgt abisnya🥰",5
2303,v*****s,"Tampilan:bagus
Warna:bagus

Bagus. Sayangnya kirirnya lupa bawa paket saya. Udah smpe depan rumah eh paketnya lupa.
T",5
2304,ameliasyah44,Datang cepat tapi sayang sekali kotaknya hancur tapi gpp sepatunya aman nice lah,5
2305,ferdianariffaltanjungpiliang,"Sesuai Motto nya, Semua orang skrg bida beli Sepatu Bagus.


Dari dulu saya pengen beli sepatu sejenis Vans karena harga nya yg notabene mahal, saya tunda dulu deh.


Dan akhirnya AEROSTREET memberikan solusi.

Pembelian ke-4.

Maju terus Brand Lokal.
#Lokaltakgentar",5
2306,shfrzqnrhq,"Tampilan:Kerenn, bagus bangetttt
Warna:Sesuai sama yg difoto

sepatu pertama aku dari aero bagusss kaliii, sukaaa❤️❤️",4
2307,554412_1985,Ga pernah kecewa ama aerostreet produknya bener2 mantul ga ada obat pokonamah,5
2308,boughenville_tech,"Kualitas sangat baik, selalu fast respon untuk admin nya, dan juga ramah.
Ini sepatu ke 6 saya 🙏🏻
Mantap, recommended seller
Maju terus Aerostreet",5
2309,roziroziqin,Barang bagus teramat sanagt bagus sesuai harga. Yahud lah pokoknya,5
2310,nabilmuyassar813,"Tampilan:sangat keren
Warna:hitam putih

Sepatunya bagus bgt dan ukurannya pas, ukuran 42 di kaki adik aku ternyata pas, suka bgt sama modelnya",5
2311,nandahilmiatiazkia,Alhamdulillah paket sudah smpai sesuai pesanan dan sesuau gambar🙏🤗,5
2312,jokosanmpm,Mendarat dengan selamat. Untuk series lain perbanyak uk 45 min.,5
2313,baimwrong,"Tampilan:lokal tak gentar
Warna:sesuai pilihan

Lokal tak gentar, tidak kalah dengan merk luar, kuliatas boleh diadu, nyaman digunakan",5
2314,arifkiki22,"Warna:Hitam
Tampilan:Top...

Alhamdulillah barang Sesuai dengan gambar dan ori Mantab....",5
2315,rheezaladri,"Mantap, Pengiriman Cepat, Packing Rapi, Barangnya sesuai.. Love bgt.  Thanks!",5
2316,dickynugraha08,Alhamdulillah paket sudah diterima dalam ke adaan mantappp semoga berkah,5
2317,ferispw,"Tampilan:keren
Warna:hitam

Bagus kuat pengiriman cepat
Thanks shoppe dan seller",5
2318,ym1zzkdg13,"Tampilan:Keren
Warna:hitam

Design bagus dan saat di pakai sangat nyaman. Solnya sangat empuk sehingga sangat nyaman saat di pakai berjalan",5
2319,shop.novita,"Alhamdulilah barang sampe dengan bagus, kualitas nya kaya ORI banget mantap..",5
2320,davisikbal,"Barang nya cakep banget, di harga segitu rekomendasi banget dah",5
2321,c*****a,Beneran bagus banget sepatunya😁 이 구두가 진짜 너무 멋있다😍 고마워요!^^ ❤,5
2322,s*****a,Pengiriman cepat.. thanks seller.. sdh di coba dan pas.. suksess ya!,5
2323,rizalpribadi1,"Tampilan:bagus
Warna:mantap

Bagus banget oiii hehe",4
2324,hadi_amrulloh,"Warna:bagus
Tampilan:menarik sesuai desain tidak terlalu berlebih-lebihan",5
2325,muhammadtolibulhassan,"Mantap kak keren sepatunya.. seller ramah, ceper juga pengiriman nya.. suka bgt 🥰🥰🥰🤘🏻🤘🏻🤘🏻",5
2326,uswaa.hasanah,sepatu keren. sol empuk. ukuran pas. recommended banget buat beli di sini,5
2327,r*****n,"“Kak pengen dateng sebelum tgl 30 ya” pesen tgl 25 dan nyampe tgl 27, gilaaa wkwk. Thankyou, sehat selalu. Maju terus aerostreet!",5
2328,y*****a,"Pengemasan toko cepat. Packing aman. Sepatu pas, sesuai ukuran biasanya.",5
2329,z*****k,"Produknya bagus bukan kaleng kaleng nyaman di pakainya,harganya merakyat kualitas bukan sembarangan",5
2330,r.elliestina,"Untuk harga cuma 99rb ini recommended, dan bangga jg dg produk lokal untuk jaman skrg dg harga segini bsa ksh sepatu kyk gini... 

Ini hanya saran aja min utk spy lbh maju kedpnnya ya 😁👍 :
Untuk sepatunya kliatan bgt byk ""poor trimming"" alias sisa2 inject outsole krg rapi diguntingin, ",5
2331,_7o3py6sxh,"sepatu nya bagus banget,,tapi sayang ukuran nya kebesaran,,seharusnya 39/40 masih bisa di pake,,ini besar banget 41 karna q salah pencet kmaren itu😭,akhirnya gak bisa dipake,,coba ya kalo deket bisa dituker..
pdhal bgus bnget realpic",5
2332,s*****s,"Mantap sih kualitas nggak kalah sama brand terkenal 
bener slogannya lokal tak gentar",5
2333,lupus_tri_prasetyo,Ke dua kali-nya beli sepatu produk aero street. Kedua kalinya juga saya terkesan dengan kualitas produknya. Harga sepatu memang seperti harga grosir. Namun kualitasnya jauh di atas barang grosiran. Klo mau di bandingkan. Setaralah dengan sepatu harga 500 an keatas,5
2334,liaawaliah03cikubangmulya,"Tampilan:elegan
Warna:hitam

Barang sudah sampai.. Alhamdulillah realpict dan pas d kaki alasny jg empuk.. Trimakasih seller 👍👍",5
2335,fredy_ped,,5
2336,ibu_tiriii.21,"“Setiap generasi mempunyai kenangannya sendiri-sendiri, dan sungguh menyedihkan melihat banyak orang yang sangat senang melupakan masa lalu. Padahal yang perlu kita lakukan hanyalah mengingat masa lalu dengan persepsi yang tidak menyakitkan.”

– Fiersa Besari",4
2337,sandrianfranskinsnugraha,,5
2338,m*****a,"Tampilan:Bagus
Warna:Hitam

Akhirnya sampe'juga'dpet hrga 8:8 Makasih reseller & kurir, pengiriman nya sangat cpat😊",5
2339,ellennovita,"Udah ke 5 kalinya beli disini,g tua suamiku pencinta Aerostreet sekarang,klo ad yg baru pasti buru buru disrh cekout.terimakasih shopee terimakasih aerostreet.top deh harga bersahabat 👍",5
2340,i*****n,"#lokalpride
Gak usah di ragukan lagi kalo soal merk ini 
Udah murah bahannya baguss sama desainnya trendi okee banget
#lokaltakgentar",5
2341,tiwikasumi,Akhirnya aero ngeluarin size 45. Alhamdulillah gak bingung lagi cari sepatu buat suami. Semoga diperbanyak modelnya yg size 45. ,5
2342,husnulhafid,"Sudah k 2 kalix belanja sepatu disini, benar2 sesuai ekspetasi, bagus, pas dengan kaki, semoga awet👍",5
2343,arifandriyantoo,"Kualitas:pas banget ukurannya untung aku gak JD ubah ukuran ,

Bagus banget sepatunya rekomendasi bgt nih toko
Saran kalo beli ,kalo Kalian biasa beli ukuran 39 belilah ukuran yg 40",5
2344,abdulhadyzain,"Paket diterima dalam Kondisi Baik dan Mantap!~

Berhubung yang nerima Adek di rumah, ternyata dia juga Langganan Sepatu Aerostreet, udah ada 3 pasang sepatu Aero punya dia ternyata hahah~
Mantaplah Aerostreet!~
#LokalTakGentar!~",5
2345,dnsta27,"Sepatu sudah diterima dengan baik, mohon terus ditingkatkan kualitasnya, pengiriman Sicepat Hemat terbaik",5
2346,rizky_sport16,Alhamdulillah sepatunya sudah datang dan barangnya sesuai kualitas good job terima kasih  aerostreet,5
2347,richadcorver,Mantap sesuai pesanan... Emng trbaik si aerostreet... Mksih...,5
2348,c*****n,Lebih suka insol yg versi dulu karena pakai aero fomz sepatunya jadi lebih sempit.,4
2349,choirullahalfred,7kali beli produk aero engk pernah kecewa 1day sampai terbaik memang❤️🙏🏻👍,5
2350,fahmi11092,"Tampilan:seperti biasa price 2 what we get worth bgt, tampilannya bagus, bahannya enak,",5
2351,s*****h,"Harga bersahabat, pengiriman lumayan cepat, motif elegan",5
2352,nurohman035,Cuma di pengirimannnya aja sih yg kurang lainnya oke,5
2353,r*****_,"dengan harga segitu worth it bangettt. sepatunya ringan. ini udah kali kedua aku beli. sayangnya kardus peyok, tapi gapapa.",5
2354,l*****l,"Keren nih, pengirimannya cepat. Kirain bakal agak longgar ternyata pas banget dipakai. Cuma sayangnya ada sedikit jahitan yang kurang rapi.",4
2355,endytriatmaja,"Sepatunya bagus,semoga gak gampang jebol,lain kali lebih sering buat sepatu size 45 yaa...",5
2356,n*****_,"Suka dengan produk nya, apalagi brand lokal punya. Untuk packingan di harapkan lebih baik lagi  soalnya barang datang dalam keadaan sebagian dus sepatu nya rusak but overall aman untuk sepatu nya sendiri",4
2357,gebimoya,"Tampilan:good
Warna:hitam putih

Kerenn, mantab, good, recommend🔥",5
2358,faizal.ardy,"Kualitas:bagus
Saran Tampilan:sesuai dengan foto
Styling:modern

👍👍👍👍👍",5
2359,t*****l,Orderan ketiga kalinya...bagus banget barangnyaa...sukaa bangettsss dech... Dan yg pasti barangnya ori dengan harga 99.000 sangat puassss dechh.. pengiriman juga cepat... Next order lagi..moga cepet restoknya... Makasi...😍😍😍😍😍😍👍👍👍👍👍👍👍,5
2360,l*****i,"Bagus sih, semoga awet sepatu nya
Bagus sih, semoga awet sepatu nya",5
2361,i*****4,"Super kerennnn massive low hitamnya , nggaak terlalu enteng ga terlalu berat 👍👍👍👍",5
2362,a*****w,"Kenyamanan:passsss
Styling:casual

Alhamdulillah yg ditunggu2 akhirnya dateng juga 😍 nyaman dikaki, alas nya empuk.. gk usah ragu lagi deh 👍 thanks Aerostreet sukses selalu",5
2363,k*****i,ternyata bagus bgtttt. beli krn denger dr temen katanya solnya enak. tapi.untuk ukurannya blm dicoba krn yang bersangkutan blm sampe rumah. tapi overal packaging n pengiriman baik. thx,5
2364,l*****5,Best produk localitypride semoga bisa bersaing sampai go internasional 👍🏻,5
2365,daniel618,mantap ukuran e jumbu wkwk mantap pokoke mudah2an awet mantap,5
2366,ferysetia,"Review jujur, 
Sepatu nya bagus anjir dari bahan nya, jahitan, Sol nya ah bakal langganan disini, mending lokal original
#lokaltakgentar",5
2367,tovik_wels11,"Alhamdulillah barang mendarat dengan selamat
Produk dan kualitas ok
Packing rapih
Pengiriman cepat
Harga terjangkau
Seller ramah",5
2368,r*****c,"Overall sangat puas, bakal pesen lagi disini ntar, tapi saran untuk packing biar kotak lebih aman pengiriman jauh pakai bubblewrap, dan gunakan bungkusan hitam, saya lebihin satu size untuk size saya yg biasanya, dan sangat pas, thx😊 🙏🏻",5
2369,eka_yunianto,"Barang sudah sampai pas kata suami geh tapi pengennya yang agak gede no 40 gak kebagian aja,tapi over all suami suka ko",5
2370,yumnastore25,"Packingnya parah cuman pakai plastik doang dan akhirnya plastiknya jebol dan sepertinya sepatunya berantakan pas pengiriman soalnya ada sebagian sepatu yg kotor bangettt :'( tolong diperbaiki lagi packingnya dan pengirimannya , order hari ini dikirim 2 hari kedepannya , lama jadinyaa",2
2371,dh4n1_j4tm1c0,Kedua kalinya dlm bulan ini beli aerostreet... Terimakasih,5
2372,a*****i,"Sepatu mendarat dengan selamat. Baaagguuuss bangeeettt dengan harga segitu 😍 produk lokal gak kalah keren juga kok, mantaap 👍🏻 #lokaltakgentar",5
2373,fadil23514,"Tampilan:bagus
Warna:bagus

Barangnya bagus sesuai ekspektasi tidak terlalu besar tidak terlalu kecil barang sampai lumayan cepat 🥰 #cintaiprodukindonesia",5
2374,denistywn,"pengiriman cepat, harga terjangkau, kualitas oke, #localpride",5
2375,cayahi,"Bagus terus aerostreet mah, pokonya jempol.",5
2376,hainaja,"Tampilan:bagus
Warna:hitam

paket baru dateng, buat pengemasan lumayan lama. tapi pengirimannya cepet kok😜 produk bagus. semoga makin banyak desain yang keren²🙏",5
2377,l*****n,"Tampilan:Keren
Warna:Hitam Putih

Thank you yaaa, barang sesuai, kualitas bagus, pengiriman tepat waktu... Kalau benar bahan bagus & termasuk awet, bakalan jadikan merk aero pilihanku 😉",5
2378,junaidieko26,"#LokalTakGentar Mantullllll 😜😜😜😎
@AeroStreet",5
2379,budi.op,"Barang bagus,saya suka,mungkin kalo beli lagi harus up size 39/25,2 agak kekecilan",5
2380,i*****2,"Bersyukur aerostreet punya sepatu ukuran kecil, suka bingung cari sepatu gara2 gaada ukuran yg pas :(",5
2381,m*****7,Pengiriman lama banget mungkin karena kemaren pas mau lebaran jadi nya 1 Minggu baru sampe untung nya sampe nya sebelum lebaran dan untung nya juga barang nya masih utuh bagus tidak ada cacat,5
2382,yuana_,"Bagusss 
Aku yang biasanya pake ukuran 40 pake 39 pas 
Masih bisa pake kaos kaki
Puass banget",5
2383,bhoseok94,"Sepupu aku suka, mantap pokoknya, solnya nyaman, model keren pula, ini udah pesanan entah ke belasan kalinya sih haha",5
2384,hernikafifah,"Kondisi datang bungkus sepatu sudah terbuka, aku gatau memang dr ekspedisinya apa sellernya, overall barang sesuai tp jadi was was kalo kenapa2 barangnya, mohon ditindaklanjuti, tq ya seller",4
2385,b0d6_iw5_4,Produk emangnya bagu beli 2 kali gak kecewa sma produk ini,5
2386,r*****5,"Sepatunya bagus, cepet juga sampainya 2 hari barangnya udh sampai ",5
2387,d*****y,"ngepas banget di aku, harusnya ambil 38 tp gpp yauda yg penting ga kekecilan",5
2388,yuana_,"Suka suka
Cinta bgt sama sepatu nya
Mau nyoba model lain sih fixx",5
2389,andikaprasetia11,"Tampilan:Baguss
Warna:Hitam, garis putih

Alhamdulillah barang sampai dengan selamat, barang bagus, ukuran pas, kerennn, tp kemarin pengiriman agak lama sampe seminggu entah dari toko atau jasa kirim. Selebihnya semuanya okeee",5
2390,imputrisy,"Tampilan:good
Warna:good

Akhirnya beli di sini barangnya sesuai dengan yang dipesan. Terima kasih",5
2391,s*****7,"Tampilan:10/10
Warna:10/10

Kualitas nya sangat baik,sesuai foto,ukurannya juga pas, sol dalem sepatunya tebel dan empuk bgt jadi nyaman dipake",5
2392,nidyaoktvn30,"Cakep banget masya allah. Kaki gue biasanya pake 38, ini pesen 37. Tapi ngga kesempitan, ngepas banget juga engga. Jadi pengen lagi yang nomer 38 masa hahahaaaa.
#LOKALTAKGENTAR✨ btw ini koleksi kedua 🤭",5
2393,zuhrul_anam12,"Tampilan:elegan
Warna:hitam

Mantap Terima kasih penjual Terima kasih kurir terimakasih shopee
Produk aero emang ga ada lawan di harga segitu
#lokaltakgentar",5
2394,s*****k,"Kualitas sangat bagus, jahitan rapi
Tapi sayang packing nya seadanya cuma pakai plastik, saran mungkin bisa pakai bublewrap biar lebih aman",5
2395,alterio_j4u,"Bagus, seneng banget. Sepatu ke 2 yang ku beli dari Aero, tapi mungkin yang sol baru perlu dinaikin 1 size, soalnya itu masih kurang muat, padahal sepatu sebelumnya size-nya sama.",5
2396,m.almalik,"Sepatu lokal yg bner"" diluar ekspetasi bkal se bagus ini.dari pada beli sepatu luar yg kw dengan embel"" premium.mending beli ini kualitas bner"" ga nyesel sama sekali,insole ny empuk dan look nya juga mantep.recomended beli aerostreet kalo ukuran coba up size aja supaya lebih longgar ga ngepress bgt",5
2397,,"Bagus sepatunya nyaman sekali pas dipake cuman agak kekecilan dikit dari ukuran yg biasa saya gunakan, tapi sepatunya bagus mantapppppp",5
2398,laksamanalucky,"Tampilan:bagus bgt!

murah tapi ga murahan, #LOKAL TAK GENTAR",5
2399,habib_hsb16,"Kualitas produk sangat baik, respon penjual pun jugak baik,sepatu original👍👍👍,tpi ada sedikit kendala saat pengiriman",5
2400,p*****i,"Keren bgt untuk kualitas sepatu lokal, jahitan rapi, sol empuk. Pengiriman hanya dibungkus plastik bening, syukurlah kurir yg ngirim hati-hati sehingga barang aman. Thxxx",5
2401,bagusxputera,"it's gewd! ngga mengecewakan sama sekali! kualitasnya bagus, terkesan kokoh!
jahitan juga rapi! ",5
2402,s*****u,"Tampilan:sangat cocok dan familiar
Warna:normal, natural

Tidak mengecewakan dan sesuai harapan, #lokaltakgentar",5
