,username,comment,rating
1351,yogie25,,5
1352,ainizhauzanizahra,,5
1353,d*****2,,5
1354,alvinaazahra,,5
1355,diancok24,,5
1356,aghnia1982,,5
1357,tini.purnama,,5
1358,e*****a,,5
1359,by.noella,,5
1360,ari_sanjaya006,,5
1361,desypilar81,,5
1362,riskakartini95,,5
1363,mursidefendi100,,5
1364,shania.maheswari80,,5
1365,fitzgerald889,,5
1366,yenilaraswati07,,4
1367,titinkomalasari02,,5
1368,_*****s,,5
1369,s*****0,,5
1370,meraw89,,5
1371,pratamaaaa96,,5
1372,nininkmnursin,,5
1373,ipoelinjections,,5
1374,andicapcus,,5
1375,tarashakin24,,5
1376,sutiku.id,,5
1377,alwimhmd,,5
1378,deannainggolan103,,5
1379,irmawati1273,,5
1380,maizaelvira,,5
1381,dr_bachtiar,,5
1382,andikagnwn,,5
1383,syapp1111,,5
1384,z*****l,,5
1385,syujai98,,5
1386,tasyathok_28,,5
1387,jenimhmdr,,5
1388,h*****s,,4
1389,banggasentosa,,5
1390,revinaaaaaaaaaaa88,,5
1391,bionraka,,5
1392,iyannaziullah771,,5
1393,anharfadillah903,,5
1394,m*****n,,5
1395,d*****h,,5
1396,amaranggono25,,5
1397,saputriade,,5
1398,j_p_s,,5
1399,e*****n,,5
1400,andimahendra69,,5
1401,sumberbaru2021,,5
1402,andrevian03,,5
1403,gita_kebaya,,5
1404,febydwiputri97,,5
1405,yanikris123,,5
1406,m*****n,,5
1407,congskymarket1,,5
1408,bombom293,,5
1409,duwisanti18,,5
1410,y*****r,,5
1411,a*****f,,5
1412,widaadrizqullah23,,5
1413,yolandaputri292,,5
1414,b4in4,,5
1415,gil.sim,,5
1416,wulidlailahmagfirah,,5
1417,teoardy,,5
1418,iintouselak,,5
1419,danielbagusp,,5
1420,f*****p,,5
1421,dhanangtrilaksono,,5
1422,nurauliaseptiana,,5
1423,wildan_samudra99,,5
1424,nilamwulandari35,,5
1425,i*****i,,5
1426,tegarhalditama,,5
1427,muhazharroykhan,,5
1428,sigitsquerpants,,4
1429,jesicazulhafrila08,,5
1430,dony_sitio03,,5
1431,sgbhabib,,5
1432,sucicahyani21,,5
1433,urban_tg,,5
1434,euismaryadi,,5
1435,priskayosephine,,5
1436,qiya1709,,5
1437,samyabana69,,5
1438,salmonalaskan,,5
1439,friska.radita1992,,5
1440,erna.tri.sundari,,5
1441,yudiariw,,5
1442,eviviviane,,5
1443,m.albin,,5
1444,alexanderatha,,4
1445,ragasayangaku,,5
1446,t*****g,,5
1447,sabrinaariani17,,5
1448,ariefdtn,,5
1449,imamulkh,,5
1450,e*****n,,5
1451,m1l00,,5
1452,warfidasuciani1512,,5
1453,ayu36301,,5
1454,harisred,,5
1455,beningsskincarejambi,,5
1456,tabaleku,,5
1457,nymm96,,5
1458,dyuliana2139,,5
1459,y*****i,,5
1460,a*****_,,5
1461,ariesribowo,,5
1462,heru75204,,4
1463,gingingandara,,5
1464,,,4
1465,eliyas580,,5
1466,friskasavira,,5
1467,calyajodi,,5
1468,uchamusya,,5
1469,ririnurhasanah,,5
1470,vebby160901,,4
1471,our.yday,,5
1472,jerky076,,5
1473,fitrifadia03,,5
1474,l*****6,,4
1475,vxvn1es6al,,5
1476,herisetiawan301097,,5
1477,yusufsuwandana,,5
1478,arsyiifz,,5
1479,prahara26,,5
1480,mukarom27,,5
1481,billyakbar19,,5
1482,susilawati0499,,5
1483,fathurohman.08,,5
1484,m.baiqradya,,5
1485,a*****1,,5
1486,suryanihasanah,,5
1487,ilmi_55,,5
1488,ferian80,,5
1489,ervina_xie,,5
1490,dixetown,,5
1491,ryanhidayat518,,5
1492,muhtarifabdilah,,5
1493,topanfirdaus19,,5
1494,lngbtm,,5
1495,rahmatefendi101296,,5
1496,nandhitooo,,5
1497,f*****n,,5
1498,vianurf,,5
1499,maemunah12000,,5
1500,ndengyz,,4
1501,a*****0,,5
1502,naufaalzky,,5
1503,diamond.back_04,,5
1504,sitiaida02,,5
1505,s*****7,,5
1506,t*****9,,5
1507,ade.maryanto93,,5
1508,ithaagustinna,,5
1509,,,5
1510,rahmirahmadantyamini,,4
1511,achmadfudali475,,5
1512,ditya.m1,,5
1513,mailina00,,5
1514,henokferdi,,4
1515,widian123320,,5
1516,kevinpander12,,5
1517,rrininta,,5
1518,f*****7,,5
1519,amihanifah28,,5
1520,nabaaa_,,5
1521,irvangamer891,,5
1522,rahmadhini01,,5
1523,yoanelvis,,5
1524,novhynangnaigi,,5
1525,axl_andi_bubun,,5
1526,arnoolds,,4
1527,ajiprasetyo358,,5
1528,hafidgea17,,5
1529,wulanlws,,5
1530,danapw,,5
1531,nadyapertiwi16,,5
1532,fenner1989,,5
1533,33k0zgof0a,,5
1534,u*****u,,5
1535,billanabila,,3
1536,bimbimsss.filter,,5
1537,putrapasaribu210,,5
1538,anggasaputra77,,5
1539,zahrasabrina.id,,5
1540,rashifarsya,,5
1541,nurultori,,5
1542,basuki.nurrohim,,5
1543,d*****p,,5
1544,maderastana2001,,5
1545,yuliatiwalida,,5
1546,w*****i,,5
1547,marulisaut,,4
1548,putridwisafitri,,5
1549,sofiagilsabrina,,5
1550,thiasakha,,5
1551,f*****6,,5
1552,nasrulmo,,5
1553,deldenada,,5
1554,verovenikaa,,5
1555,s*****7,,5
1556,sitinurbayah12,,5
1557,felicianggraini,,5
1558,takhusa,,5
1559,terakata.co,,5
1560,bulmaaa,,5
1561,sibennyloh,,5
1562,k*****1,,5
1563,farishasanbasri,,5
1564,muhammadrekza712,,5
1565,ihwanillahi,,5
1566,intannbla_,,5
1567,rezijaya,,5
1568,alfakholiza11,,5
1569,widy_asmoro,,5
1570,sneakersartid,,5
1571,aldysurya226,,5
1572,cyndimedia06,,5
1573,irenefrenitaburhan,,5
1574,waysp25,,5
1575,ayuputri_m,,5
1576,cevianfalevi,,4
1577,scummyfolks,,5
1578,iraronggo,,5
1579,coknaa,,5
1580,efsaa,,5
1581,98i1mybqyv,,5
1582,winantyo_,,5
1583,rasa0114,,4
1584,a*****g,,5
1585,hendrywindu,,5
1586,adetyapratama15,,5
1587,rofi_doomcrew,,5
1588,ulfhaangraeni,,5
1589,sitraherawatisujana,,5
1590,l*****a,,5
1591,p*****a,,5
1592,rstniarmdnti,,5
1593,maulanarickyi,,5
1594,chalhagoisseo,,5
1595,anugrahh3,,5
1596,kelet_h,,5
1597,irfanfirdaus14,,3
1598,anshorggk,,5
1599,sucinovia032,,5
1600,firmanfvckinfauzi,,5
1601,yanitrm,,5
1602,azminov,,5
1603,salmankirmansyah,,5
1604,bstbkarya,,5
1605,nurhusna6,,5
1606,kuswandi1379,,5
1607,maghfira0404,,5
1608,siscapaskalia,,5
1609,zidan19_,,5
1610,nicholas277,,5
1611,tashyakv,,5
1612,pleasvre,,5
1613,robbysatria888,,5
1614,keziasekarchan,,5
1615,suhaday,,5
1616,algeaaa,,5
1617,terakata.co,,5
1618,annisaputrr,,5
1619,shelter_jeans_official,,5
1620,f*****2,,5
1621,khoerunnisa0509,,5
1622,yastrinae,,5
1623,081276843292_,,5
1624,syaifulrizal990,,5
1625,ahya.awesome,,5
1626,aditiya2512,,5
1627,yudiariw,,5
1628,nengjuliarizky,,5
1629,tzdj12beei,,5
1630,anandamarchella,,5
1631,aryanti.fit,,5
1632,donidriwarnantta,,5
1633,h*****4,,5
1634,h*****a,,4
1635,r*****a,,5
1636,putraartup_,,5
1637,hanarezky.f,,5
1638,saefullajadah,,5
1639,j*****l,,5
1640,carissacam34,,5
1641,fasa_24,,5
1642,r*****n,,5
1643,rizqanul,,5
1644,i*****8,,5
1645,alawi.ms,,5
1646,ariftesla,,5
1647,agatarhm,,5
1648,t*****x,,5
1649,alifdjuliezt,,5
1650,bagaskaaaara,,5
1651,gisellemumek18,,5
1652,andikabangun25,,5
1653,yunitarahma6,,5
1654,kainu_182,,5
1655,hendryabdurohman89,,5
1656,g*****i,,5
1657,oniesetiawan,,5
1658,willyhadisusanto,,5
1659,sgbhabib,,5
1660,dzakiahkamal,,5
1661,randisptr09,,5
1662,mevaindah,,5
1663,imankumontoy,,5
1664,zulkipliikhwan,,5
1665,anandaez,,5
1666,dndy_prdn,,5
1667,s*****l,,4
1668,aininuruleen,,5
1669,ylyyoongi,,5
1670,hidayah130714,,5
1671,dodiilham87,,5
1672,yogadwisaputra123,,5
1673,muhammadrizkynursyaban,,5
1674,pevitajenner,,5
1675,a*****o,,5
1676,opickx,,5
1677,w*****i,,5
1678,jeffryajis,,5
1679,rinarwt,,5
1680,fergievirgiyana,,5
1681,wisky_store,,5
1682,bahtiaradamm,,5
1683,gyeszhelmasloman,,5
1684,a*****a,,5
1685,esaaprillah,,5
1686,sibennyloh,,5
1687,,,5
1688,n*****t,,5
1689,fahmizakaria4004,,5
1690,srn_official01,,5
1691,monick.shop9819,,5
1692,bubunnabin,,5
1693,resastari,,5
1694,irmayunita1128,,5
1695,adiskyaljuni,,5
1696,s*****h,,5
1697,imeldasiagian123,,5
1698,deaakurnia95,,5
1699,kaulikas,,5
1700,nengfathon,,5
1701,purpllxvyolet,,5
1702,zaailani,,5
1703,mega.kristina,,5
1704,fthlbary,,5
1705,dedenkp,,5
1706,agung_prasetia23,,5
1707,frizaaw,,5
1708,dinaa8990,,5
1709,pinung,,5
1710,nissaauliarasyid,,5
1711,cancerrrgirl,,5
1712,panti_jompo,,5
1713,trisnandi7,,5
1714,rojaka18,,5
1715,alannn19,,5
1716,adityaartaf,,5
1717,avinkusuma3,,4
1718,zidan9876220,,5
1719,naufall30,,5
1720,d*****5,,5
1721,gratia1999,,5
1722,zulfikrie290699,,5
1723,febriansyaah10,,5
1724,fsdian,,5
1725,aqilsyafwan,,5
1726,diahpus09,,5
1727,m.rayyan_lee,,5
1728,agisnamitraa,,5
1729,m*****0,,5
1730,heyho30,,5
1731,thaliaaritonang,,5
1732,wildaasryani,,5
1733,m*****2,,5
1734,zamrudi22,,5
1735,nabilaakiliee,,5
1736,erwinsr9491,,5
1737,gebyr,,4
1738,b*****1,,5
1739,melati123,,5
1740,xinzy_,,5
1741,ratihayu678,,5
1742,a*****8,,5
1743,inaernawati08,,5
1744,fsdian,,5
1745,megawindi95,,5
1746,ferligaonline,,5
1747,yourburbb,,5
1748,icanurhalizaa,,5
1749,sahrulnizamjbr,,5
1750,riskiwedantaa,,5
1751,parkyoorae,,3
1752,yosuasaw20,,5
1753,nafilah_aliyah09,,5
1754,benarivotp,,5
1755,widal39,,5
1756,oriifadah,,5
1757,comeoverboard,,5
1758,januarekawardhani,,5
1759,januarekawardhani,,5
1760,muhammaddorisastra,,5
1761,nickeriza,,5
1762,ecadjtt,,5
1763,andhikarama27,,5
1764,aninurekasari,,5
1765,vany.keysha,,5
1766,arifajarmaulana,,5
1767,ajeng9597,,5
1768,k*****t,,5
1769,d*****6,,5
1770,shelizaptrr,,5
1771,f*****8,,5
1772,ariopratama,,5
1773,juniaayu,,5
1774,reisyamira,,5
1775,diahchoirunnisar,,5
1776,rivanhaqi26,,5
1777,dianaasyazka,,5
1778,luthfielangreformasi25,,5
1779,m.adnandrm,,5
1780,ruangrindurindu,,5
1781,d*****r,,5
1782,asribay_,,5
1783,xxhwiparam,,5
1784,rizqyrusttandi,,5
1785,stephanie_shee01,,4
1786,xkz1ny08oy,,5
1787,patriciasampelan,,5
1788,m*****a,,5
1789,rifkajuniar48,,5
1790,ikhawidiarosanti,,5
1791,salsabillaa1_,,5
1792,yogatarunasandi,,5
1793,annakarlina,,5
1794,muhammadaliefm,,5
1795,h6xutsx8q9,,5
1796,marioharis_,,5
1797,c*****8,,5
1798,toko_kebaya_fashion,,5
1799,a*****l,,5
1800,vingkyverof13,,5
1801,fikrikhaerulimam,,5
1802,musahardianto,,5
1803,prawirasanuri,,5
1804,hennivenia97,,5
1805,vielaelasari,,5
1806,thaa2193,,5
1807,b*****1,,5
1808,djoko_dwy29,,5
1809,nurul4851,,5
1810,gilanglesmana234,,5
1811,tolefer,,5
1812,risamarissa,,5
1813,rhikeyceper,,5
1814,rizzal.new,,5
1815,masnahcuni,,5
1816,ilhammuhammadfikri,,4
1817,kaysidneyrabanni,,5
1818,fitrifadia03,,5
1819,nettazahra,,5
1820,tiaseptiani_24,,5
1821,ariqmubaroq,,5
1822,c*****s,,5
1823,ayurizkyamelia7,,5
1824,m*****0,,5
1825,bagongz98,,5
1826,salsabillaaaaaaaaaa,,5
1827,febbyramand,,5
1828,bimaleksana10,,5
1829,widyaxaveria21,,5
1830,adewipratiwi,,5
1831,ilhammuhammadfikri,,4
1832,satmiisl,,5
1833,tralalalala.....,,5
1834,m*****1,,5
1835,wildadulirabila,,4
1836,faizulrifqi,,5
1837,ikyalfarizi28_,,5
1838,ezibfurqon19,,5
1839,azchapl,,5
1840,afifahap28,,5
1841,d*****4,,5
1842,bagongz98,,5
1843,novitrnhs531,,5
1844,s*****6,,5
1845,faris_shafly19.,,5
1846,amalyasyam,,5
1847,n*****_,,5
1848,d*****g,,5
1849,mfajridalva,,5
1850,syagittarious,,5
1851,n*****n,,5
1852,sarahsukanda29,,5
1853,kenwiduh,,5
1854,marchrstn,,5
1855,d*****9,,5
1856,iinnurcahyani1605,,5
1857,rhienyulianto.75,,5
1858,richir700,,5
1859,annisaa_duta,,5
1860,gracechayy2,,5
1861,elisabethulisiahaan,,5
1862,deaakurnia95,,5
1863,h*****e,,5
1864,dwiiiyulianti,,5
1865,debbychr,,5
1866,putryparasayu,,5
1867,y*****a,,5
1868,novriadi13_,,5
1869,dinaa8990,,5
1870,anithadewi_17,,5
1871,syarafiiina24,,5
1872,indahlstarii_,,5
1873,puspadwin,,5
1874,dka1105,,5
1875,g*****y,,5
1876,saniinayah123,,5
1877,saputrisuharno,,5
1878,anisayumi,,5
1879,124778tzw,,5
1880,bpcollection10_,,5
1881,f*****a,,5
1882,kikiokio20,,5
1883,emmarahmawati_dr,,5
1884,zvenlove,,5
1885,raisheeesh,,5
1886,yulee1,,5
1887,snack_laladaan2017,,5
1888,wildanrakha,,5
1889,wisnuadicahyo,,5
1890,mhdfajri12,,5
1891,inez_a_,,5
1892,fannysep,,5
1893,fajriahduha,,5
1894,g*****n,,5
1895,e*****4,,5
1896,cacandiki666,,5
1897,y*****n,,4
1898,graciajoyfully,,5
1899,halcyon_00,,5
1900,nvtagn,,5
1901,sukup222,,5
1902,lizanaaa,,5
1903,aries_yanitasari.co.id,,5
1904,bellaaym,,4
1905,erwintriwicaksana,,5
1906,alaapril,,5
1907,rahma_eka_96,,3
1908,pureklamby,,5
1909,fairuzrizkysaputra,,5
1910,hananfahrizal,,5
1911,novinovianih,,5
1912,alhamdani.jo,,5
1913,fendyabui,,5
1914,fajarchokie89,,5
1915,wandynursidik99,,5
1916,eraguretno31,,5
1917,ilzamhunaefi,,5
1918,ns_world,,5
1919,megaarfan,,5
1920,estersitanggang84,,5
1921,michellejudijanto,,5
1922,rehanhabibilah,,5
1923,somantriusman,,5
1924,armanpermana1996,,5
1925,raramtyyy,,4
1926,hopeyoulikeit,,5
1927,rrrrurhrbryr,,5
1928,romiindra29,,5
1929,yuninabila17,,5
1930,farrhhann,,5
1931,nrndhh,,5
1932,nabilasuburr,,5
1933,r*****a,,5
1934,ariffurqan06,,5
1935,l*****a,,5
1936,nurulsorayaaa,,5
1937,sritegarrahayuputri01,,5
1938,ridhomaulana8888888,,5
1939,egi_marta,,5
1940,k*****6,,5
1941,fhyrasyahlan,,5
1942,ferdinanrumimpunu,,5
1943,fauzyvp,,5
1944,labib289,,5
1945,gusgusgus100,,5
1946,irmanrchyn,,5
1947,derishow,,5
1948,urayanggaerisandi,,5
1949,3*****l,,5
1950,vinkyserly,,5
1951,mkclcl,,5
1952,adeverma,,5
1953,jimmynoviandiyusuf,,5
1954,marinafrisca,,4
1955,7*****.,,5
1956,lindaramadhani521,,5
1957,k*****d,,5
1958,ramdhaan,,5
1959,c*****l,,5
1960,susanalthaf,,5
1961,opos___,,5
1962,meike121,,5
1963,patur698,,5
1964,ario1103,,5
1965,indriyadi02,,5
1966,leonardmarsel,,5
1967,tiurmariatampubolon,,5
1968,mandalanando,,5
1969,bayuburhanudin,,5
1970,loufilmahfust18,,5
1971,sakiladewanda,,5
1972,citaanindia,,5
1973,zhafirahmiranti,,5
1974,putriasri.rengganisaprilia,,5
1975,frs2112,,5
1976,drcarbon,,5
1977,berkahlanggeng.sanitary,,5
1978,zahrarrefa,,5
1979,adee.diecast,,5
1980,agungpriatna12,,5
1981,fikriwahiddinsyah,,4
1982,decky_naufal13,,5
1983,chaandra88,,5
1984,ecaazakariah,,5
1985,hidayatabdul1508,,5
1986,yolandanadya1501,,5
1987,yudaamukti_,,5
1988,willem_chung,,4
1989,yunias11,,5
1990,w*****2,,5
1991,bebullaa_,,5
1992,r*****e,,5
1993,a*****a,,5
1994,mamahaqilahnuralifah,,5
1995,swagyhype17,,5
1996,cindywrr_,,5
1997,fikriagustin08,,5
1998,httphopes,,5
1999,mfatkhullah99,,5
2000,ka.apparel,,5
2001,danu.agustin,,5
2002,siiau12,,5
2003,adhidr07,,5
2004,ramamahda,,5
2005,ahmad221133,,5
2006,rekaind13,,5
2007,octavian109,,5
2008,muhammadlatif1001,,5
2009,akbmsvs6xy,,5
2010,johhery,,5
2011,rezy_sendana,,5
2012,maryani_tea,,5
2013,dirasurjadi,,5
2014,rizalnugroho321,,5
2015,avtariamelyaputry,,5
2016,fakhrinuh13,,5
2017,makibao0,,5
2018,rajaramdan23,,5
2019,muhammadhikmal76,,5
2020,raafiazhami__,,5
2021,belyanhe,,5
2022,a*****3,,1
2023,soeboed28,,5
2024,kustianto01,,5
2025,svniyan,,5
2026,irmasuwarji,,5
2027,kartastorebandung,,5
2028,suciagunggg,,5
2029,secon.dhoodie,,5
2030,okkidhebiwiajaya,,5
2031,rafibarran,,5
2032,madskuyy25,,4
2033,rudisyafar,,5
2034,alberdfumi,,5
2035,ferdyyulizar07,,5
2036,taufiqyusup,,5
2037,e*****d,,5
2038,hode.store,,5
2039,juwitaasaloelyana27,,5
2040,juwitaasaloelyana27,,5
2041,a*****l,,5
2042,trisnandaa,,5
2043,ayuklydiaa007,,3
2044,aprialdi49,,5
2045,deddyhereson01,,5
2046,m*****6,,5
2047,efendyiksan,,5
2048,diditwidyasakti,,4
2049,i*****4,,5
2050,tonnypurbaya1234,,5
2051,x9dpu6s88y,,5
2052,razaazhari_,,5
2053,arikr97,,5
2054,y*****l,,1
2055,syifaadlinamadani,,5
2056,danarrespati17,,5
2057,michael_96,,5
2058,1yny2gtlrp,,5
2059,dindatriyunda,,5
2060,aldimuhamad526,,5
2061,armiwidiya,,5
2062,,,5
2063,aagungg19,,5
2064,rahelprtm09,,5
2065,a*****a,,5
2066,aisyahdwijanuarita210103,,5
2067,meomwhras1,,5
2068,muhammaddiki21,,5
2069,r*****i,,5
2070,hanidasman,,5
2071,,,5
2072,a*****2,,5
2073,sweanezarifrohman,,5
2074,bluedustiks,,5
2075,novitdws,,5
2076,anisamulya_,,5
2077,m*****a,,5
2078,najik08,,5
2079,linartwo20,,5
2080,agungbp031199,,5
2081,myrose.craft,,5
2082,rtirtasaputra,,5
2083,mhmthrsyh,,5
2084,agoreva,,5
2085,ilhamrezkyaditya,,5
2086,jenalmulu,,5
2087,aikzfh,,5
2088,0ibnuuu,,5
2089,miftahuljannah1818,,4
2090,ahmadfw12,,5
2091,rivkyra,,5
2092,jokokaryono76,,5
2093,triwasti_tamba,,5
2094,ayuef96,,5
2095,aureliusrafael,,5
2096,2_hmqradm3,,5
2097,ochaayocha,,5
2098,d*****l,,5
2099,tiaraimamcr,,5
2100,m*****0,,5
2101,nuswantoro12,,4
2102,praditnr,,5
2103,thambaliii,,5
2104,suryoringo,,5
2105,hongkyyy,,5
2106,rizkys3,,5
2107,muhamadsyifaa,,5
2108,putripuspita0406,,5
2109,30raditya,,5
2110,deedwii23,,5
2111,i*****7,,5
2112,yoelfaelbielimmang,,5
2113,abdurahmanraihanandika,,5
2114,anggimaulanafauzi,,5
2115,iqbaleee304,,5
2116,marti_husen,,5
2117,rizkisatriaprayuda411,,5
2118,f*****m,,5
2119,berbagiindah1,,5
2120,joyfulboxid,,5
2121,rizky30000999,,5
2122,ridyse,,5
2123,sayidarham,,5
2124,cursor_id,,5
2125,denii_setiiawan,,5
2126,ikhtira123,,5
2127,vnsmk11,,4
2128,tomitoretto,,5
2129,rivanardi,,5
2130,vikriajaaa,,5
2131,vemblot,,5
2132,iwinyaradjaradja,,5
2133,anjarwnps,,5
2134,s*****i,,5
2135,flexious.project,,5
2136,rahmaammaa,,5
2137,hesen03,,5
2138,aldiferdian.,,5
2139,ditasmat,,5
2140,christilian14,,5
2141,dimassamsudin,,5
2142,dhavamajid,,5
2143,windazlinaa,,5
2144,zakahafish,,5
2145,brandedbale22,,5
2146,r*****n,,5
2147,armygm,,5
2148,salehalehalea,,5
2149,pasifickarya_logam,,5
2150,aribibhi,,5
2151,muhammaderies,,5
2152,faik_2,,5
2153,iprasanti,,5
2154,k*****r,,5
2155,yodipblo,,5
2156,f*****i,,5
2157,d*****m,,5
2158,a*****.,,5
2159,dimasadikaa,,5
2160,c*****a,,5
2161,dellsssssss_,,5
2162,zulfanarbi639,,5
2163,sptnpryga,,5
2164,intankumalasari585,,5
2165,adebrotherhood,,5
2166,y*****1,,5
2167,o*****b,,5
2168,utaminr,,5
2169,brothersakbar,,5
2170,t*****3,,5
2171,surawisesastore,,5
2172,abimaris,,5
2173,aulianurul07,,5
2174,noverihamdan,,5
2175,anja_yogaswara21,,5
2176,ganz19,,5
2177,t*****8,,5
2178,andipras21,,5
2179,amfau1,,5
2180,i2ly80g25s,,5
2181,andreasadhipratama,,5
2182,rosianaulfah13,,5
2183,wanderlust.supply,,5
2184,destamananda0612,,5
2185,rifannur,,5
2186,_*****k,,5
2187,michaelsebastian12,,5
2188,aditia.25,,5
2189,jayadihs79,,5
2190,putriyuditiap,,5
2191,s*****o,,5
2192,enjiii16,,5
2193,rstufndi,,5
2194,nurrudinagungdwisaputra,,5
2195,andinasalss,,5
2196,0trtnzd8sy,,5
2197,jauwari.store,,5
2198,firdarevina04,,5
2199,ryanliambo,,5
2200,muhammadhilman26,,5
2201,0sdpybrro_,,5
2202,8rbrwjvosq,,4
2203,billystino,,1
2204,baariqzikra,,4
2205,prelovedby_devi,,4
2206,habiburrahmansiregar,,4
